C:\Users\Genevieve\.jdks\openjdk-15.0.1\bin\java.exe "-javaagent:C:\Program Files\JetBrains\IntelliJ IDEA 2020.2.3\lib\idea_rt.jar=55373:C:\Program Files\JetBrains\IntelliJ IDEA 2020.2.3\bin" -Dfile.encoding=UTF-8 -classpath C:\Users\Genevieve\Desktop\PokerHighHandSimulator\out\production\PokerHighHandSimulator;C:\Users\Genevieve\Desktop\commons-cli-1.5.0.jar main.Main --simulationDuration 10000 --numHandsPerHour 25 --highHandMinimumQualifier 22233 --highHandDuration 1 --numNlhTables 1 --numPloTables 1 --numPlayersPerTable 8 --ploHighHandMinimumQualifier 5555A --noPloFlopRestriction
================ HighHandSimulator ================
numNlhTables=1
numPloTables=1
numHandsPerHour=25
numPlayersPerTable=8
simulationDuration=PT10000H
highHand=[HighHand: nlhMinimumQualifyingHand=[PokerHand: handType=FULL_HOUSE {2 2 2 3 3}], ploMinimumQualifyingHand=[PokerHand: handType=QUADS {5 5 5 5 A}], highHandPeriod=PT1H]
[Hour=7415, Hand=[PokerHand: handType=FULL_HOUSE {4s 4d Kd Kh Kc}], isPlo=false]
[Hour=7416, Hand=[PokerHand: handType=STRAIGHT_FLUSH {Tc Jc Qc Kc Ac} (flopped=false)], isPlo=true]
[Hour=7417, Hand=[PokerHand: handType=FULL_HOUSE {Jh Jd Ks Kd Kh}], isPlo=false]
[Hour=7418, Hand=[PokerHand: handType=STRAIGHT_FLUSH {7s 8s 9s Ts Js}], isPlo=false]
[Hour=7419, Hand=[PokerHand: handType=FULL_HOUSE {Th Ts Td Ah Ac}], isPlo=false]
[Hour=7420, Hand=[PokerHand: handType=FULL_HOUSE {9d 9h 9s Qh Qd}], isPlo=false]
[Hour=7421, Hand=[PokerHand: handType=STRAIGHT_FLUSH {4c 5c 6c 7c 8c} (flopped=false)], isPlo=true]
[Hour=7422, Hand=[PokerHand: handType=STRAIGHT_FLUSH {7s 8s 9s Ts Js} (flopped=false)], isPlo=true]
[Hour=7423, Hand=[PokerHand: handType=QUADS {3d 8s 8c 8h 8d}], isPlo=false]
[Hour=7424, Hand=[PokerHand: handType=QUADS {9s 9d 9h 9c Td} (flopped=false)], isPlo=true]
[Hour=7425, Hand=null, isPlo=null]
[Hour=7426, Hand=[PokerHand: handType=QUADS {Td Kc Ks Kd Kh} (flopped=false)], isPlo=true]
[Hour=7427, Hand=[PokerHand: handType=FULL_HOUSE {2c 2s Kc Ks Kh}], isPlo=false]
[Hour=7428, Hand=[PokerHand: handType=QUADS {8s 8c 8h 8d Qh} (flopped=false)], isPlo=true]
[Hour=7429, Hand=[PokerHand: handType=QUADS {Qh Ad As Ac Ah} (flopped=false)], isPlo=true]
[Hour=7430, Hand=[PokerHand: handType=QUADS {Tc Qd Qh Qs Qc} (flopped=false)], isPlo=true]
[Hour=7431, Hand=[PokerHand: handType=FULL_HOUSE {Tc Ts Td Jc Jh}], isPlo=false]
[Hour=7432, Hand=[PokerHand: handType=QUADS {Ts Qs Qd Qc Qh} (flopped=false)], isPlo=true]
[Hour=7433, Hand=[PokerHand: handType=QUADS {8s Kh Kc Ks Kd} (flopped=false)], isPlo=true]
[Hour=7434, Hand=[PokerHand: handType=QUADS {2s 2h 2c 2d Qd}], isPlo=false]
[Hour=7435, Hand=[PokerHand: handType=QUADS {Ts Th Td Tc Jc} (flopped=false)], isPlo=true]
[Hour=7436, Hand=[PokerHand: handType=STRAIGHT_FLUSH {3c 4c 5c 6c 7c} (flopped=false)], isPlo=true]
[Hour=7437, Hand=[PokerHand: handType=QUADS {Td Qh Qd Qs Qc}], isPlo=false]
[Hour=7438, Hand=[PokerHand: handType=FULL_HOUSE {5d 5s Jc Js Jh}], isPlo=false]
[Hour=7439, Hand=[PokerHand: handType=STRAIGHT_FLUSH {2h 3h 4h 5h 6h} (flopped=false)], isPlo=true]
[Hour=7440, Hand=[PokerHand: handType=QUADS {Kc Ac Ah Ad As} (flopped=false)], isPlo=true]
[Hour=7441, Hand=[PokerHand: handType=FULL_HOUSE {9h 9d 9s Ad Ah}], isPlo=false]
[Hour=7442, Hand=[PokerHand: handType=QUADS {Ks As Ac Ah Ad} (flopped=false)], isPlo=true]
[Hour=7443, Hand=[PokerHand: handType=QUADS {5d 5c 5h 5s 9h} (flopped=false)], isPlo=true]
[Hour=7444, Hand=[PokerHand: handType=STRAIGHT_FLUSH {5d 6d 7d 8d 9d} (flopped=false)], isPlo=true]
[Hour=7445, Hand=[PokerHand: handType=STRAIGHT_FLUSH {6s 7s 8s 9s Ts} (flopped=false)], isPlo=true]
[Hour=7446, Hand=[PokerHand: handType=QUADS {Kh Ks Kd Kc Ad} (flopped=false)], isPlo=true]
[Hour=7447, Hand=[PokerHand: handType=QUADS {Kc Ah As Ac Ad} (flopped=false)], isPlo=true]
[Hour=7448, Hand=[PokerHand: handType=STRAIGHT_FLUSH {5c 6c 7c 8c 9c}], isPlo=false]
[Hour=7449, Hand=[PokerHand: handType=FULL_HOUSE {8c 8s As Ac Ah}], isPlo=false]
[Hour=7450, Hand=[PokerHand: handType=FULL_HOUSE {9c 9s Qc Qh Qd}], isPlo=false]
[Hour=7451, Hand=[PokerHand: handType=FULL_HOUSE {Ks Kd Kh Ad As}], isPlo=false]
[Hour=7452, Hand=[PokerHand: handType=QUADS {6d Td Ts Tc Th} (flopped=false)], isPlo=true]
[Hour=7453, Hand=[PokerHand: handType=QUADS {7s 7h 7d 7c 9d} (flopped=false)], isPlo=true]
[Hour=7454, Hand=[PokerHand: handType=QUADS {9h 9d 9s 9c Jc} (flopped=false)], isPlo=true]
[Hour=7455, Hand=[PokerHand: handType=FULL_HOUSE {6h 6s Ad Ah As}], isPlo=false]
[Hour=7456, Hand=[PokerHand: handType=FULL_HOUSE {4s 4c 6d 6s 6h}], isPlo=false]
[Hour=7457, Hand=[PokerHand: handType=FULL_HOUSE {8s 8h Qh Qs Qc}], isPlo=false]
[Hour=7458, Hand=[PokerHand: handType=QUADS {Qh Ah Ad As Ac} (flopped=false)], isPlo=true]
[Hour=7459, Hand=[PokerHand: handType=STRAIGHT_FLUSH {2c 3c 4c 5c 6c}], isPlo=false]
[Hour=7460, Hand=[PokerHand: handType=FULL_HOUSE {2s 2d Tc Th Ts}], isPlo=false]
[Hour=7461, Hand=[PokerHand: handType=QUADS {5h 5d 5c 5s Jd} (flopped=false)], isPlo=true]
[Hour=7462, Hand=[PokerHand: handType=STRAIGHT_FLUSH {8h 9h Th Jh Qh} (flopped=false)], isPlo=true]
[Hour=7463, Hand=[PokerHand: handType=QUADS {Tc Ah Ad Ac As} (flopped=false)], isPlo=true]
[Hour=7464, Hand=[PokerHand: handType=FULL_HOUSE {Td Tc Qh Qd Qs}], isPlo=false]
[Hour=7465, Hand=[PokerHand: handType=QUADS {9s 9d 9c 9h Kc} (flopped=true)], isPlo=true]
[Hour=7466, Hand=[PokerHand: handType=QUADS {9d 9s 9h 9c Qh} (flopped=false)], isPlo=true]
[Hour=7467, Hand=[PokerHand: handType=QUADS {2d 2s 2h 2c 6h}], isPlo=false]
[Hour=7468, Hand=[PokerHand: handType=QUADS {7d 7s 7c 7h Js} (flopped=false)], isPlo=true]
[Hour=7469, Hand=[PokerHand: handType=QUADS {7s 9s 9h 9c 9d} (flopped=false)], isPlo=true]
[Hour=7470, Hand=[PokerHand: handType=QUADS {9h 9d 9c 9s Ac} (flopped=false)], isPlo=true]
[Hour=7471, Hand=[PokerHand: handType=STRAIGHT_FLUSH {9d Td Jd Qd Kd} (flopped=false)], isPlo=true]
[Hour=7472, Hand=[PokerHand: handType=FULL_HOUSE {Jd Js Jc Kd Ks}], isPlo=false]
[Hour=7473, Hand=[PokerHand: handType=QUADS {8c 8d 8h 8s Ts} (flopped=true)], isPlo=true]
[Hour=7474, Hand=[PokerHand: handType=QUADS {4c Jd Jh Js Jc}], isPlo=false]
[Hour=7475, Hand=[PokerHand: handType=QUADS {Kd Ks Kc Kh Ah} (flopped=false)], isPlo=true]
[Hour=7476, Hand=[PokerHand: handType=FULL_HOUSE {3d 3h Qh Qd Qc}], isPlo=false]
[Hour=7477, Hand=[PokerHand: handType=FULL_HOUSE {3d 3c 3h 9s 9h}], isPlo=false]
[Hour=7478, Hand=[PokerHand: handType=QUADS {Kh Kc Kd Ks Ah}], isPlo=false]
[Hour=7479, Hand=[PokerHand: handType=QUADS {6h 6d 6c 6s 7h} (flopped=false)], isPlo=true]
[Hour=7480, Hand=[PokerHand: handType=QUADS {Ts Js Jd Jh Jc} (flopped=false)], isPlo=true]
[Hour=7481, Hand=[PokerHand: handType=QUADS {5h 5c 5d 5s 7d} (flopped=false)], isPlo=true]
[Hour=7482, Hand=[PokerHand: handType=QUADS {Td Ts Tc Th Jh} (flopped=false)], isPlo=true]
[Hour=7483, Hand=[PokerHand: handType=STRAIGHT_FLUSH {9h Th Jh Qh Kh}], isPlo=false]
[Hour=7484, Hand=[PokerHand: handType=QUADS {Kc Ac Ad Ah As} (flopped=false)], isPlo=true]
[Hour=7485, Hand=[PokerHand: handType=STRAIGHT_FLUSH {2h 3h 4h 5h 6h} (flopped=false)], isPlo=true]
[Hour=7486, Hand=[PokerHand: handType=QUADS {Qs Kd Kc Ks Kh} (flopped=false)], isPlo=true]
[Hour=7487, Hand=[PokerHand: handType=QUADS {Jd Jc Jh Js As}], isPlo=false]
[Hour=7488, Hand=[PokerHand: handType=STRAIGHT_FLUSH {5h 6h 7h 8h 9h} (flopped=false)], isPlo=true]
[Hour=7489, Hand=[PokerHand: handType=QUADS {Th Js Jc Jh Jd} (flopped=false)], isPlo=true]
[Hour=7490, Hand=[PokerHand: handType=QUADS {Qs Ah Ac Ad As} (flopped=false)], isPlo=true]
[Hour=7491, Hand=[PokerHand: handType=FULL_HOUSE {Jd Jh Js Qc Qs}], isPlo=false]
[Hour=7492, Hand=[PokerHand: handType=FULL_HOUSE {Js Jc As Ad Ac}], isPlo=false]
[Hour=7493, Hand=[PokerHand: handType=QUADS {9s 9c 9d 9h Kc}], isPlo=false]
[Hour=7494, Hand=[PokerHand: handType=STRAIGHT_FLUSH {9h Th Jh Qh Kh}], isPlo=false]
[Hour=7495, Hand=[PokerHand: handType=QUADS {Jh Ac As Ad Ah}], isPlo=false]
[Hour=7496, Hand=[PokerHand: handType=QUADS {4h 4d 4c 4s 8s}], isPlo=false]
[Hour=7497, Hand=[PokerHand: handType=QUADS {6h 6s 6d 6c Qh}], isPlo=false]
[Hour=7498, Hand=[PokerHand: handType=QUADS {6s 6c 6h 6d 8d} (flopped=false)], isPlo=true]
[Hour=7499, Hand=[PokerHand: handType=FULL_HOUSE {8d 8c Jh Jc Jd}], isPlo=false]
[Hour=7500, Hand=[PokerHand: handType=STRAIGHT_FLUSH {3d 4d 5d 6d 7d} (flopped=false)], isPlo=true]
[Hour=7501, Hand=[PokerHand: handType=FULL_HOUSE {7c 7d Kc Ks Kh}], isPlo=false]
[Hour=7502, Hand=[PokerHand: handType=QUADS {5h 5d 5c 5s Tc}], isPlo=false]
[Hour=7503, Hand=[PokerHand: handType=QUADS {8d 8h 8c 8s 9h} (flopped=false)], isPlo=true]
[Hour=7504, Hand=[PokerHand: handType=QUADS {Qd Ks Kh Kc Kd} (flopped=true)], isPlo=true]
[Hour=7505, Hand=[PokerHand: handType=STRAIGHT_FLUSH {2d 3d 4d 5d 6d} (flopped=false)], isPlo=true]
[Hour=7506, Hand=[PokerHand: handType=QUADS {6d 6c 6s 6h 7d}], isPlo=false]
[Hour=7507, Hand=[PokerHand: handType=FULL_HOUSE {3s 3h 7d 7h 7c}], isPlo=false]
[Hour=7508, Hand=[PokerHand: handType=FULL_HOUSE {5h 5d Ac Ah As}], isPlo=false]
[Hour=7509, Hand=[PokerHand: handType=QUADS {9d Jc Jh Jd Js}], isPlo=false]
[Hour=7510, Hand=[PokerHand: handType=QUADS {Ks Kc Kd Kh As} (flopped=false)], isPlo=true]
[Hour=7511, Hand=[PokerHand: handType=FULL_HOUSE {Td Th Tc Qd Qs}], isPlo=false]
[Hour=7512, Hand=[PokerHand: handType=QUADS {Qh Kd Kh Ks Kc}], isPlo=false]
[Hour=7513, Hand=[PokerHand: handType=QUADS {7c 7d 7s 7h Ks} (flopped=false)], isPlo=true]
[Hour=7514, Hand=[PokerHand: handType=FULL_HOUSE {3s 3d Tc Th Td}], isPlo=false]
[Hour=7515, Hand=[PokerHand: handType=STRAIGHT_FLUSH {7s 8s 9s Ts Js} (flopped=false)], isPlo=true]
[Hour=7516, Hand=[PokerHand: handType=STRAIGHT_FLUSH {4h 5h 6h 7h 8h} (flopped=true)], isPlo=true]
[Hour=7517, Hand=[PokerHand: handType=QUADS {6d 6c 6h 6s 7d} (flopped=true)], isPlo=true]
[Hour=7518, Hand=[PokerHand: handType=QUADS {Kh Kc Kd Ks As} (flopped=false)], isPlo=true]
[Hour=7519, Hand=[PokerHand: handType=QUADS {Qh Qd Qs Qc Kh} (flopped=false)], isPlo=true]
[Hour=7520, Hand=[PokerHand: handType=QUADS {5h 5s 5d 5c 6s} (flopped=false)], isPlo=true]
[Hour=7521, Hand=[PokerHand: handType=QUADS {Qd Ad As Ac Ah} (flopped=false)], isPlo=true]
[Hour=7522, Hand=[PokerHand: handType=QUADS {Td Th Ts Tc Ks} (flopped=false)], isPlo=true]
[Hour=7523, Hand=[PokerHand: handType=STRAIGHT_FLUSH {6d 7d 8d 9d Td} (flopped=false)], isPlo=true]
[Hour=7524, Hand=[PokerHand: handType=QUADS {7d 7h 7c 7s Jc} (flopped=false)], isPlo=true]
[Hour=7525, Hand=[PokerHand: handType=STRAIGHT_FLUSH {2s 3s 4s 5s 6s} (flopped=false)], isPlo=true]
[Hour=7526, Hand=[PokerHand: handType=QUADS {9d 9c 9s 9h Qd} (flopped=false)], isPlo=true]
[Hour=7527, Hand=[PokerHand: handType=FULL_HOUSE {9d 9h Qd Qs Qh}], isPlo=false]
[Hour=7528, Hand=[PokerHand: handType=QUADS {4d 7h 7s 7c 7d}], isPlo=false]
[Hour=7529, Hand=[PokerHand: handType=QUADS {8s 8h 8c 8d Tc} (flopped=false)], isPlo=true]
[Hour=7530, Hand=[PokerHand: handType=STRAIGHT_FLUSH {Tc Jc Qc Kc Ac}], isPlo=false]
[Hour=7531, Hand=[PokerHand: handType=FULL_HOUSE {Kd Ks Kh As Ac}], isPlo=false]
[Hour=7532, Hand=[PokerHand: handType=QUADS {8h 8d 8c 8s Qh} (flopped=false)], isPlo=true]
[Hour=7533, Hand=[PokerHand: handType=QUADS {3d 3c 3s 3h 7s}], isPlo=false]
[Hour=7534, Hand=[PokerHand: handType=QUADS {Jh Jd Js Jc Qs} (flopped=false)], isPlo=true]
[Hour=7535, Hand=[PokerHand: handType=FULL_HOUSE {2d 2c Kc Kh Kd}], isPlo=false]
[Hour=7536, Hand=[PokerHand: handType=QUADS {9s Ah Ac Ad As} (flopped=false)], isPlo=true]
[Hour=7537, Hand=[PokerHand: handType=FULL_HOUSE {Jc Js Ad As Ac}], isPlo=false]
[Hour=7538, Hand=[PokerHand: handType=QUADS {5d 5h 5c 5s Th} (flopped=false)], isPlo=true]
[Hour=7539, Hand=[PokerHand: handType=STRAIGHT_FLUSH {8c 9c Tc Jc Qc} (flopped=false)], isPlo=true]
[Hour=7540, Hand=[PokerHand: handType=QUADS {9s Jc Jh Js Jd}], isPlo=false]
[Hour=7541, Hand=[PokerHand: handType=QUADS {Jc Jd Jh Js Qs} (flopped=false)], isPlo=true]
[Hour=7542, Hand=[PokerHand: handType=FULL_HOUSE {Th Tc Kd Kh Ks}], isPlo=false]
[Hour=7543, Hand=[PokerHand: handType=QUADS {8c 9s 9c 9h 9d}], isPlo=false]
[Hour=7544, Hand=[PokerHand: handType=STRAIGHT_FLUSH {3c 4c 5c 6c 7c}], isPlo=false]
[Hour=7545, Hand=[PokerHand: handType=QUADS {Jd Jh Js Jc Qc}], isPlo=false]
[Hour=7546, Hand=[PokerHand: handType=FULL_HOUSE {Qs Qh Kh Kc Kd}], isPlo=false]
[Hour=7547, Hand=[PokerHand: handType=QUADS {5d 5c 5h 5s 6c} (flopped=false)], isPlo=true]
[Hour=7548, Hand=[PokerHand: handType=QUADS {5c 5d 5s 5h 8d}], isPlo=false]
[Hour=7549, Hand=[PokerHand: handType=QUADS {6h 6s 6d 6c 9s} (flopped=false)], isPlo=true]
[Hour=7550, Hand=[PokerHand: handType=QUADS {Qs Ks Kc Kh Kd} (flopped=false)], isPlo=true]
[Hour=7551, Hand=[PokerHand: handType=STRAIGHT_FLUSH {Th Jh Qh Kh Ah} (flopped=false)], isPlo=true]
[Hour=7552, Hand=[PokerHand: handType=QUADS {Qs Kd Kh Ks Kc} (flopped=true)], isPlo=true]
[Hour=7553, Hand=[PokerHand: handType=FULL_HOUSE {2d 2h Kd Kc Kh}], isPlo=false]
[Hour=7554, Hand=[PokerHand: handType=FULL_HOUSE {4h 4c 6s 6d 6h}], isPlo=false]
[Hour=7555, Hand=null, isPlo=null]
[Hour=7556, Hand=[PokerHand: handType=QUADS {9c 9s 9d 9h Th} (flopped=false)], isPlo=true]
[Hour=7557, Hand=[PokerHand: handType=QUADS {7d 7s 7c 7h Td} (flopped=false)], isPlo=true]
[Hour=7558, Hand=[PokerHand: handType=FULL_HOUSE {8h 8s Qc Qd Qs}], isPlo=false]
[Hour=7559, Hand=[PokerHand: handType=STRAIGHT_FLUSH {5s 6s 7s 8s 9s} (flopped=false)], isPlo=true]
[Hour=7560, Hand=[PokerHand: handType=QUADS {7c 7s 7h 7d Jc} (flopped=false)], isPlo=true]
[Hour=7561, Hand=[PokerHand: handType=STRAIGHT_FLUSH {7d 8d 9d Td Jd} (flopped=false)], isPlo=true]
[Hour=7562, Hand=[PokerHand: handType=FULL_HOUSE {Qs Qd Qc Ac Ad}], isPlo=false]
[Hour=7563, Hand=[PokerHand: handType=QUADS {3h 3c 3d 3s 7h}], isPlo=false]
[Hour=7564, Hand=[PokerHand: handType=FULL_HOUSE {Tc Td Kh Kc Kd}], isPlo=false]
[Hour=7565, Hand=[PokerHand: handType=QUADS {8d Kh Ks Kd Kc} (flopped=false)], isPlo=true]
[Hour=7566, Hand=null, isPlo=null]
[Hour=7567, Hand=[PokerHand: handType=FULL_HOUSE {3h 3c Ah Ac As}], isPlo=false]
[Hour=7568, Hand=[PokerHand: handType=STRAIGHT_FLUSH {2d 3d 4d 5d 6d}], isPlo=false]
[Hour=7569, Hand=[PokerHand: handType=QUADS {6s 6d 6h 6c 9c} (flopped=false)], isPlo=true]
[Hour=7570, Hand=[PokerHand: handType=FULL_HOUSE {5d 5h 5c 8c 8d}], isPlo=false]
[Hour=7571, Hand=[PokerHand: handType=FULL_HOUSE {2d 2c 6s 6c 6h}], isPlo=false]
[Hour=7572, Hand=[PokerHand: handType=FULL_HOUSE {9s 9d Jc Js Jd}], isPlo=false]
[Hour=7573, Hand=[PokerHand: handType=STRAIGHT_FLUSH {8h 9h Th Jh Qh} (flopped=false)], isPlo=true]
[Hour=7574, Hand=[PokerHand: handType=QUADS {9s Qs Qd Qh Qc} (flopped=false)], isPlo=true]
[Hour=7575, Hand=[PokerHand: handType=QUADS {2c 2h 2d 2s 3s}], isPlo=false]
[Hour=7576, Hand=[PokerHand: handType=STRAIGHT_FLUSH {9d Td Jd Qd Kd} (flopped=false)], isPlo=true]
[Hour=7577, Hand=[PokerHand: handType=QUADS {Qc Qs Qh Qd Ad} (flopped=false)], isPlo=true]
[Hour=7578, Hand=[PokerHand: handType=STRAIGHT_FLUSH {2h 3h 4h 5h 6h} (flopped=false)], isPlo=true]
[Hour=7579, Hand=[PokerHand: handType=QUADS {Jc Js Jd Jh Qs}], isPlo=false]
[Hour=7580, Hand=null, isPlo=null]
[Hour=7581, Hand=[PokerHand: handType=STRAIGHT_FLUSH {4c 5c 6c 7c 8c} (flopped=false)], isPlo=true]
[Hour=7582, Hand=[PokerHand: handType=FULL_HOUSE {Tc Ts Kc Kh Kd}], isPlo=false]
[Hour=7583, Hand=[PokerHand: handType=FULL_HOUSE {8s 8h Ac As Ah}], isPlo=false]
[Hour=7584, Hand=[PokerHand: handType=QUADS {9s 9h 9d 9c Ks}], isPlo=false]
[Hour=7585, Hand=[PokerHand: handType=QUADS {8c 8h 8s 8d Js} (flopped=false)], isPlo=true]
[Hour=7586, Hand=[PokerHand: handType=FULL_HOUSE {4d 4c Td Ts Tc}], isPlo=false]
[Hour=7587, Hand=[PokerHand: handType=QUADS {6d 9s 9h 9d 9c}], isPlo=false]
[Hour=7588, Hand=[PokerHand: handType=QUADS {7c Td Th Ts Tc} (flopped=false)], isPlo=true]
[Hour=7589, Hand=[PokerHand: handType=QUADS {6c 6d 6s 6h 7s} (flopped=false)], isPlo=true]
[Hour=7590, Hand=[PokerHand: handType=QUADS {9s 9c 9d 9h Jc} (flopped=false)], isPlo=true]
[Hour=7591, Hand=[PokerHand: handType=QUADS {Qd As Ac Ah Ad} (flopped=true)], isPlo=true]
[Hour=7592, Hand=[PokerHand: handType=QUADS {5d 5c 5h 5s 9s} (flopped=false)], isPlo=true]
[Hour=7593, Hand=[PokerHand: handType=QUADS {5h 5s 5d 5c Ts} (flopped=true)], isPlo=true]
[Hour=7594, Hand=[PokerHand: handType=QUADS {7d Kc Ks Kh Kd} (flopped=false)], isPlo=true]
[Hour=7595, Hand=[PokerHand: handType=FULL_HOUSE {6d 6h Jh Jc Js}], isPlo=false]
[Hour=7596, Hand=[PokerHand: handType=FULL_HOUSE {8s 8d 8c Js Jh}], isPlo=false]
[Hour=7597, Hand=[PokerHand: handType=FULL_HOUSE {6h 6d 9h 9d 9s}], isPlo=false]
[Hour=7598, Hand=[PokerHand: handType=QUADS {3d 5c 5s 5d 5h}], isPlo=false]
[Hour=7599, Hand=[PokerHand: handType=QUADS {9h 9c 9d 9s Qc} (flopped=false)], isPlo=true]
[Hour=7600, Hand=[PokerHand: handType=QUADS {9s Qh Qd Qc Qs} (flopped=false)], isPlo=true]
[Hour=7601, Hand=null, isPlo=null]
[Hour=7602, Hand=[PokerHand: handType=QUADS {Td Ts Tc Th Kd} (flopped=false)], isPlo=true]
[Hour=7603, Hand=[PokerHand: handType=QUADS {6c 8h 8s 8c 8d} (flopped=false)], isPlo=true]
[Hour=7604, Hand=[PokerHand: handType=QUADS {Jh Js Jc Jd Kc}], isPlo=false]
[Hour=7605, Hand=[PokerHand: handType=QUADS {5h 5d 5s 5c Th} (flopped=false)], isPlo=true]
[Hour=7606, Hand=[PokerHand: handType=FULL_HOUSE {9d 9h Qs Qh Qc}], isPlo=false]
[Hour=7607, Hand=[PokerHand: handType=QUADS {6c 6h 6s 6d 7c} (flopped=false)], isPlo=true]
[Hour=7608, Hand=[PokerHand: handType=QUADS {4s 4h 4c 4d 6d}], isPlo=false]
[Hour=7609, Hand=[PokerHand: handType=QUADS {Qc Kc Ks Kd Kh} (flopped=false)], isPlo=true]
[Hour=7610, Hand=[PokerHand: handType=STRAIGHT_FLUSH {5c 6c 7c 8c 9c} (flopped=false)], isPlo=true]
[Hour=7611, Hand=[PokerHand: handType=FULL_HOUSE {4c 4h 4s 7h 7s}], isPlo=false]
[Hour=7612, Hand=[PokerHand: handType=FULL_HOUSE {9s 9c Ks Kh Kd}], isPlo=false]
[Hour=7613, Hand=[PokerHand: handType=FULL_HOUSE {Kh Kc Kd As Ac}], isPlo=false]
[Hour=7614, Hand=[PokerHand: handType=FULL_HOUSE {3h 3d Kc Ks Kh}], isPlo=false]
[Hour=7615, Hand=[PokerHand: handType=FULL_HOUSE {6h 6s Tc Td Ts}], isPlo=false]
[Hour=7616, Hand=[PokerHand: handType=QUADS {3d 3h 3s 3c Js}], isPlo=false]
[Hour=7617, Hand=null, isPlo=null]
[Hour=7618, Hand=[PokerHand: handType=STRAIGHT_FLUSH {9h Th Jh Qh Kh} (flopped=false)], isPlo=true]
[Hour=7619, Hand=[PokerHand: handType=STRAIGHT_FLUSH {Ts Js Qs Ks As} (flopped=true)], isPlo=true]
[Hour=7620, Hand=[PokerHand: handType=QUADS {7c 7s 7h 7d Qs} (flopped=false)], isPlo=true]
[Hour=7621, Hand=[PokerHand: handType=QUADS {Jh Ah Ad As Ac}], isPlo=false]
[Hour=7622, Hand=[PokerHand: handType=QUADS {8d 9c 9h 9s 9d} (flopped=false)], isPlo=true]
[Hour=7623, Hand=[PokerHand: handType=STRAIGHT_FLUSH {6s 7s 8s 9s Ts} (flopped=false)], isPlo=true]
[Hour=7624, Hand=[PokerHand: handType=QUADS {8c Qs Qh Qd Qc}], isPlo=false]
[Hour=7625, Hand=null, isPlo=null]
[Hour=7626, Hand=[PokerHand: handType=FULL_HOUSE {8d 8c 8s Ad As}], isPlo=false]
[Hour=7627, Hand=[PokerHand: handType=QUADS {Qc Qs Qh Qd Ah} (flopped=false)], isPlo=true]
[Hour=7628, Hand=[PokerHand: handType=FULL_HOUSE {6c 6h 8h 8d 8s}], isPlo=false]
[Hour=7629, Hand=[PokerHand: handType=FULL_HOUSE {Jd Jc Kh Kc Ks}], isPlo=false]
[Hour=7630, Hand=[PokerHand: handType=QUADS {Th Ks Kc Kd Kh} (flopped=false)], isPlo=true]
[Hour=7631, Hand=[PokerHand: handType=FULL_HOUSE {4s 4c 7s 7d 7h}], isPlo=false]
[Hour=7632, Hand=[PokerHand: handType=QUADS {6s 6c 6d 6h 7h}], isPlo=false]
[Hour=7633, Hand=[PokerHand: handType=FULL_HOUSE {7c 7d Kc Ks Kd}], isPlo=false]
[Hour=7634, Hand=[PokerHand: handType=FULL_HOUSE {3c 3s 3h 9d 9h}], isPlo=false]
[Hour=7635, Hand=[PokerHand: handType=FULL_HOUSE {5d 5h 5s 6c 6h}], isPlo=false]
[Hour=7636, Hand=[PokerHand: handType=QUADS {5s 5d 5h 5c Jc} (flopped=false)], isPlo=true]
[Hour=7637, Hand=[PokerHand: handType=QUADS {8s Ah Ac As Ad} (flopped=false)], isPlo=true]
[Hour=7638, Hand=[PokerHand: handType=QUADS {Jc Qd Qs Qc Qh} (flopped=false)], isPlo=true]
[Hour=7639, Hand=[PokerHand: handType=QUADS {6h 6d 6c 6s Jc} (flopped=false)], isPlo=true]
[Hour=7640, Hand=[PokerHand: handType=QUADS {8s Ts Td Th Tc} (flopped=false)], isPlo=true]
[Hour=7641, Hand=[PokerHand: handType=QUADS {Jd Jh Jc Js Qc} (flopped=false)], isPlo=true]
[Hour=7642, Hand=[PokerHand: handType=FULL_HOUSE {5s 5h 5c 8s 8d}], isPlo=false]
[Hour=7643, Hand=[PokerHand: handType=STRAIGHT_FLUSH {4c 5c 6c 7c 8c} (flopped=false)], isPlo=true]
[Hour=7644, Hand=[PokerHand: handType=FULL_HOUSE {7s 7c 7h 8h 8d}], isPlo=false]
[Hour=7645, Hand=[PokerHand: handType=STRAIGHT_FLUSH {7d 8d 9d Td Jd} (flopped=false)], isPlo=true]
[Hour=7646, Hand=[PokerHand: handType=QUADS {3s 3c 3d 3h 8d}], isPlo=false]
[Hour=7647, Hand=[PokerHand: handType=STRAIGHT_FLUSH {Th Jh Qh Kh Ah} (flopped=false)], isPlo=true]
[Hour=7648, Hand=[PokerHand: handType=FULL_HOUSE {6h 6c Ad Ac Ah}], isPlo=false]
[Hour=7649, Hand=[PokerHand: handType=STRAIGHT_FLUSH {6c 7c 8c 9c Tc} (flopped=false)], isPlo=true]
[Hour=7650, Hand=[PokerHand: handType=FULL_HOUSE {3d 3h Ad Ah Ac}], isPlo=false]
[Hour=7651, Hand=[PokerHand: handType=QUADS {8c 9c 9s 9d 9h} (flopped=false)], isPlo=true]
[Hour=7652, Hand=[PokerHand: handType=QUADS {Kh Kc Ks Kd Ad} (flopped=false)], isPlo=true]
[Hour=7653, Hand=[PokerHand: handType=QUADS {7h 7d 7c 7s Kd}], isPlo=false]
