, Hand=[PokerHand: handType=STRAIGHT_FLUSH {5d 6d 7d 8d 9d}], isPlo=false]
[Hour=98047, Hand=[PokerHand: handType=QUADS {9h Ac As Ad Ah} (flopped=false)], isPlo=true]
[Hour=98048, Hand=[PokerHand: handType=STRAIGHT_FLUSH {Tc Jc Qc Kc Ac} (flopped=false)], isPlo=true]
[Hour=98049, Hand=[PokerHand: handType=QUADS {Qs Qc Qh Qd Ah} (flopped=false)], isPlo=true]
[Hour=98050, Hand=[PokerHand: handType=STRAIGHT_FLUSH {Ts Js Qs Ks As} (flopped=false)], isPlo=true]
[Hour=98051, Hand=[PokerHand: handType=STRAIGHT_FLUSH {8h 9h Th Jh Qh} (flopped=false)], isPlo=true]
[Hour=98052, Hand=[PokerHand: handType=STRAIGHT_FLUSH {8h 9h Th Jh Qh} (flopped=false)], isPlo=true]
[Hour=98053, Hand=[PokerHand: handType=QUADS {7d Jh Jc Js Jd} (flopped=false)], isPlo=true]
[Hour=98054, Hand=[PokerHand: handType=QUADS {2s 2c 2d 2h Ac}], isPlo=false]
[Hour=98055, Hand=[PokerHand: handType=STRAIGHT_FLUSH {2h 3h 4h 5h 6h} (flopped=false)], isPlo=true]
[Hour=98056, Hand=[PokerHand: handType=QUADS {6d Qc Qs Qh Qd}], isPlo=false]
[Hour=98057, Hand=[PokerHand: handType=FULL_HOUSE {9h 9c Tc Ts Th}], isPlo=false]
[Hour=98058, Hand=[PokerHand: handType=QUADS {5s As Ah Ac Ad}], isPlo=false]
[Hour=98059, Hand=[PokerHand: handType=FULL_HOUSE {5d 5s Ad Ac As}], isPlo=false]
[Hour=98060, Hand=[PokerHand: handType=QUADS {Jh Ad As Ah Ac} (flopped=false)], isPlo=true]
[Hour=98061, Hand=[PokerHand: handType=STRAIGHT_FLUSH {3h 4h 5h 6h 7h} (flopped=false)], isPlo=true]
[Hour=98062, Hand=[PokerHand: handType=STRAIGHT_FLUSH {3c 4c 5c 6c 7c} (flopped=false)], isPlo=true]
[Hour=98063, Hand=[PokerHand: handType=STRAIGHT_FLUSH {8h 9h Th Jh Qh} (flopped=false)], isPlo=true]
[Hour=98064, Hand=[PokerHand: handType=QUADS {5s As Ah Ad Ac}], isPlo=false]
[Hour=98065, Hand=[PokerHand: handType=STRAIGHT_FLUSH {4s 5s 6s 7s 8s}], isPlo=false]
[Hour=98066, Hand=[PokerHand: handType=QUADS {Qc Qs Qd Qh Kd} (flopped=false)], isPlo=true]
[Hour=98067, Hand=[PokerHand: handType=FULL_HOUSE {4h 4d Kd Kc Ks}], isPlo=false]
[Hour=98068, Hand=[PokerHand: handType=QUADS {Th Ks Kh Kd Kc} (flopped=false)], isPlo=true]
[Hour=98069, Hand=[PokerHand: handType=STRAIGHT_FLUSH {3h 4h 5h 6h 7h} (flopped=false)], isPlo=true]
[Hour=98070, Hand=[PokerHand: handType=FULL_HOUSE {Kd Kc Ah Ac As}], isPlo=false]
[Hour=98071, Hand=[PokerHand: handType=QUADS {Ts Qc Qd Qs Qh} (flopped=false)], isPlo=true]
[Hour=98072, Hand=[PokerHand: handType=QUADS {8c 8d 8h 8s Jd} (flopped=true)], isPlo=true]
[Hour=98073, Hand=[PokerHand: handType=STRAIGHT_FLUSH {3s 4s 5s 6s 7s} (flopped=false)], isPlo=true]
[Hour=98074, Hand=[PokerHand: handType=QUADS {Th Td Ts Tc Ks} (flopped=false)], isPlo=true]
[Hour=98075, Hand=[PokerHand: handType=QUADS {2h 4c 4h 4d 4s}], isPlo=false]
[Hour=98076, Hand=[PokerHand: handType=QUADS {4d Qh Qs Qd Qc} (flopped=false)], isPlo=true]
[Hour=98077, Hand=[PokerHand: handType=QUADS {Qc Qs Qd Qh As} (flopped=false)], isPlo=true]
[Hour=98078, Hand=[PokerHand: handType=QUADS {4c 4h 4s 4d 7c}], isPlo=false]
[Hour=98079, Hand=[PokerHand: handType=QUADS {4h Qd Qs Qh Qc}], isPlo=false]
[Hour=98080, Hand=[PokerHand: handType=FULL_HOUSE {4c 4s Ad Ah Ac}], isPlo=false]
[Hour=98081, Hand=[PokerHand: handType=QUADS {9h Qd Qc Qh Qs} (flopped=false)], isPlo=true]
[Hour=98082, Hand=[PokerHand: handType=QUADS {Jd Jc Jh Js Kc}], isPlo=false]
[Hour=98083, Hand=[PokerHand: handType=FULL_HOUSE {Ts Tc Qd Qs Qc}], isPlo=false]
[Hour=98084, Hand=[PokerHand: handType=STRAIGHT_FLUSH {Ts Js Qs Ks As} (flopped=false)], isPlo=true]
[Hour=98085, Hand=[PokerHand: handType=QUADS {Js Ac Ad Ah As}], isPlo=false]
[Hour=98086, Hand=[PokerHand: handType=FULL_HOUSE {4d 4h Ks Kc Kd}], isPlo=false]
[Hour=98087, Hand=[PokerHand: handType=QUADS {8c 8h 8d 8s 9c} (flopped=false)], isPlo=true]
[Hour=98088, Hand=[PokerHand: handType=FULL_HOUSE {5c 5h Kc Kd Ks}], isPlo=false]
[Hour=98089, Hand=[PokerHand: handType=QUADS {Th Ts Tc Td As} (flopped=false)], isPlo=true]
[Hour=98090, Hand=[PokerHand: handType=QUADS {8s Ac As Ah Ad} (flopped=false)], isPlo=true]
[Hour=98091, Hand=[PokerHand: handType=FULL_HOUSE {5h 5c 5s Qc Qh}], isPlo=false]
[Hour=98092, Hand=[PokerHand: handType=QUADS {Td Ah Ad Ac As} (flopped=false)], isPlo=true]
[Hour=98093, Hand=[PokerHand: handType=STRAIGHT_FLUSH {9s Ts Js Qs Ks} (flopped=false)], isPlo=true]
[Hour=98094, Hand=[PokerHand: handType=QUADS {2c Kc Kh Ks Kd}], isPlo=false]
[Hour=98095, Hand=[PokerHand: handType=STRAIGHT_FLUSH {Th Jh Qh Kh Ah} (flopped=false)], isPlo=true]
[Hour=98096, Hand=[PokerHand: handType=QUADS {Jc Jh Js Jd Ac} (flopped=false)], isPlo=true]
[Hour=98097, Hand=[PokerHand: handType=QUADS {9d Kc Kd Kh Ks} (flopped=false)], isPlo=true]
[Hour=98098, Hand=[PokerHand: handType=QUADS {4c 4s 4d 4h 6c}], isPlo=false]
[Hour=98099, Hand=[PokerHand: handType=QUADS {Qh As Ac Ah Ad} (flopped=false)], isPlo=true]
[Hour=98100, Hand=[PokerHand: handType=STRAIGHT_FLUSH {2s 3s 4s 5s 6s} (flopped=false)], isPlo=true]
[Hour=98101, Hand=[PokerHand: handType=STRAIGHT_FLUSH {7d 8d 9d Td Jd} (flopped=false)], isPlo=true]
[Hour=98102, Hand=[PokerHand: handType=QUADS {Qs Ac Ah Ad As} (flopped=false)], isPlo=true]
[Hour=98103, Hand=[PokerHand: handType=FULL_HOUSE {6d 6c Jd Jh Js}], isPlo=false]
[Hour=98104, Hand=[PokerHand: handType=STRAIGHT_FLUSH {9d Td Jd Qd Kd} (flopped=false)], isPlo=true]
[Hour=98105, Hand=[PokerHand: handType=STRAIGHT_FLUSH {6c 7c 8c 9c Tc} (flopped=false)], isPlo=true]
[Hour=98106, Hand=[PokerHand: handType=STRAIGHT_FLUSH {8c 9c Tc Jc Qc} (flopped=true)], isPlo=true]
[Hour=98107, Hand=[PokerHand: handType=QUADS {6s Qd Qs Qc Qh} (flopped=false)], isPlo=true]
[Hour=98108, Hand=[PokerHand: handType=QUADS {Ts Tc Th Td Ah} (flopped=false)], isPlo=true]
[Hour=98109, Hand=[PokerHand: handType=FULL_HOUSE {4s 4c Kc Kd Kh}], isPlo=false]
[Hour=98110, Hand=[PokerHand: handType=STRAIGHT_FLUSH {8d 9d Td Jd Qd} (flopped=false)], isPlo=true]
[Hour=98111, Hand=[PokerHand: handType=FULL_HOUSE {Kd Kc As Ah Ad}], isPlo=false]
[Hour=98112, Hand=[PokerHand: handType=STRAIGHT_FLUSH {Th Jh Qh Kh Ah} (flopped=false)], isPlo=true]
[Hour=98113, Hand=[PokerHand: handType=QUADS {7c 7d 7s 7h Js} (flopped=false)], isPlo=true]
[Hour=98114, Hand=[PokerHand: handType=FULL_HOUSE {Qd Qs Qc Ad Ah}], isPlo=false]
[Hour=98115, Hand=[PokerHand: handType=FULL_HOUSE {Ts Td Th Qs Qd}], isPlo=false]
[Hour=98116, Hand=[PokerHand: handType=STRAIGHT_FLUSH {7d 8d 9d Td Jd} (flopped=false)], isPlo=true]
[Hour=98117, Hand=[PokerHand: handType=QUADS {8d 8h 8c 8s 9s} (flopped=false)], isPlo=true]
[Hour=98118, Hand=[PokerHand: handType=QUADS {3c 3d 3h 3s 7d}], isPlo=false]
[Hour=98119, Hand=[PokerHand: handType=QUADS {9h 9s 9d 9c Ks} (flopped=false)], isPlo=true]
[Hour=98120, Hand=[PokerHand: handType=QUADS {4h 4c 4s 4d Kd}], isPlo=false]
[Hour=98121, Hand=[PokerHand: handType=QUADS {7d 8h 8d 8s 8c}], isPlo=false]
[Hour=98122, Hand=[PokerHand: handType=FULL_HOUSE {Ts Td Qd Qc Qs}], isPlo=false]
[Hour=98123, Hand=[PokerHand: handType=STRAIGHT_FLUSH {6s 7s 8s 9s Ts} (flopped=false)], isPlo=true]
[Hour=98124, Hand=[PokerHand: handType=QUADS {8d Qc Qh Qs Qd} (flopped=false)], isPlo=true]
[Hour=98125, Hand=[PokerHand: handType=QUADS {7h 7d 7s 7c Kd} (flopped=false)], isPlo=true]
[Hour=98126, Hand=[PokerHand: handType=QUADS {Td Ah Ad Ac As} (flopped=false)], isPlo=true]
[Hour=98127, Hand=[PokerHand: handType=QUADS {5c 7s 7h 7c 7d}], isPlo=false]
[Hour=98128, Hand=[PokerHand: handType=STRAIGHT_FLUSH {8c 9c Tc Jc Qc} (flopped=false)], isPlo=true]
[Hour=98129, Hand=[PokerHand: handType=QUADS {7d 9h 9d 9c 9s} (flopped=false)], isPlo=true]
[Hour=98130, Hand=[PokerHand: handType=QUADS {9s Qc Qd Qh Qs} (flopped=false)], isPlo=true]
[Hour=98131, Hand=[PokerHand: handType=QUADS {Ks Ac As Ah Ad}], isPlo=false]
[Hour=98132, Hand=[PokerHand: handType=STRAIGHT_FLUSH {4s 5s 6s 7s 8s} (flopped=false)], isPlo=true]
[Hour=98133, Hand=[PokerHand: handType=STRAIGHT_FLUSH {7d 8d 9d Td Jd} (flopped=false)], isPlo=true]
[Hour=98134, Hand=[PokerHand: handType=FULL_HOUSE {6h 6d Ac Ad Ah}], isPlo=false]
[Hour=98135, Hand=[PokerHand: handType=STRAIGHT_FLUSH {6c 7c 8c 9c Tc} (flopped=false)], isPlo=true]
[Hour=98136, Hand=[PokerHand: handType=STRAIGHT_FLUSH {6h 7h 8h 9h Th} (flopped=false)], isPlo=true]
[Hour=98137, Hand=[PokerHand: handType=STRAIGHT_FLUSH {4s 5s 6s 7s 8s} (flopped=false)], isPlo=true]
[Hour=98138, Hand=[PokerHand: handType=QUADS {Js Jh Jd Jc Ah} (flopped=false)], isPlo=true]
[Hour=98139, Hand=[PokerHand: handType=QUADS {9c Qc Qd Qs Qh} (flopped=false)], isPlo=true]
[Hour=98140, Hand=[PokerHand: handType=QUADS {6d 9s 9c 9d 9h}], isPlo=false]
[Hour=98141, Hand=[PokerHand: handType=STRAIGHT_FLUSH {9c Tc Jc Qc Kc} (flopped=false)], isPlo=true]
[Hour=98142, Hand=[PokerHand: handType=STRAIGHT_FLUSH {6h 7h 8h 9h Th} (flopped=false)], isPlo=true]
[Hour=98143, Hand=[PokerHand: handType=QUADS {Kd Ad As Ac Ah} (flopped=false)], isPlo=true]
[Hour=98144, Hand=[PokerHand: handType=QUADS {7c Qd Qs Qc Qh} (flopped=false)], isPlo=true]
[Hour=98145, Hand=[PokerHand: handType=FULL_HOUSE {7d 7c Jc Jd Js}], isPlo=false]
[Hour=98146, Hand=[PokerHand: handType=QUADS {Tc Td Th Ts Ah} (flopped=false)], isPlo=true]
[Hour=98147, Hand=[PokerHand: handType=QUADS {Js Jd Jh Jc Qs} (flopped=true)], isPlo=true]
[Hour=98148, Hand=[PokerHand: handType=STRAIGHT_FLUSH {3c 4c 5c 6c 7c} (flopped=false)], isPlo=true]
[Hour=98149, Hand=[PokerHand: handType=STRAIGHT_FLUSH {8s 9s Ts Js Qs} (flopped=false)], isPlo=true]
[Hour=98150, Hand=[PokerHand: handType=QUADS {Qd Qs Qh Qc Ad} (flopped=false)], isPlo=true]
[Hour=98151, Hand=[PokerHand: handType=STRAIGHT_FLUSH {9d Td Jd Qd Kd} (flopped=false)], isPlo=true]
[Hour=98152, Hand=[PokerHand: handType=QUADS {Qd Qc Qh Qs Ah} (flopped=false)], isPlo=true]
[Hour=98153, Hand=[PokerHand: handType=QUADS {Tc Kd Kc Ks Kh} (flopped=false)], isPlo=true]
[Hour=98154, Hand=[PokerHand: handType=QUADS {9h Ac Ad Ah As} (flopped=false)], isPlo=true]
[Hour=98155, Hand=[PokerHand: handType=QUADS {8d 8c 8h 8s Ah} (flopped=false)], isPlo=true]
[Hour=98156, Hand=[PokerHand: handType=QUADS {8c Jh Js Jc Jd} (flopped=false)], isPlo=true]
[Hour=98157, Hand=[PokerHand: handType=QUADS {Jh As Ah Ac Ad} (flopped=false)], isPlo=true]
[Hour=98158, Hand=[PokerHand: handType=QUADS {9d Ts Th Tc Td}], isPlo=false]
[Hour=98159, Hand=[PokerHand: handType=QUADS {Ts As Ad Ah Ac} (flopped=false)], isPlo=true]
[Hour=98160, Hand=[PokerHand: handType=FULL_HOUSE {3h 3c 8h 8c 8s}], isPlo=false]
[Hour=98161, Hand=[PokerHand: handType=QUADS {7s Th Td Ts Tc} (flopped=false)], isPlo=true]
[Hour=98162, Hand=[PokerHand: handType=QUADS {Ts Tc Td Th Kc} (flopped=true)], isPlo=true]
[Hour=98163, Hand=[PokerHand: handType=QUADS {Jh Js Jc Jd Qc} (flopped=false)], isPlo=true]
[Hour=98164, Hand=[PokerHand: handType=QUADS {Th Jh Js Jd Jc} (flopped=false)], isPlo=true]
[Hour=98165, Hand=[PokerHand: handType=QUADS {Ts Th Tc Td Kc} (flopped=false)], isPlo=true]
[Hour=98166, Hand=[PokerHand: handType=STRAIGHT_FLUSH {6h 7h 8h 9h Th} (flopped=false)], isPlo=true]
[Hour=98167, Hand=[PokerHand: handType=FULL_HOUSE {Qh Qc Ks Kc Kh}], isPlo=false]
[Hour=98168, Hand=[PokerHand: handType=STRAIGHT_FLUSH {6s 7s 8s 9s Ts} (flopped=false)], isPlo=true]
[Hour=98169, Hand=[PokerHand: handType=STRAIGHT_FLUSH {7c 8c 9c Tc Jc} (flopped=true)], isPlo=true]
[Hour=98170, Hand=[PokerHand: handType=STRAIGHT_FLUSH {6c 7c 8c 9c Tc} (flopped=false)], isPlo=true]
[Hour=98171, Hand=[PokerHand: handType=QUADS {Js Jc Jh Jd As} (flopped=false)], isPlo=true]
[Hour=98172, Hand=[PokerHand: handType=QUADS {Jh Js Jd Jc Ks}], isPlo=false]
[Hour=98173, Hand=[PokerHand: handType=STRAIGHT_FLUSH {8h 9h Th Jh Qh}], isPlo=false]
[Hour=98174, Hand=[PokerHand: handType=STRAIGHT_FLUSH {8s 9s Ts Js Qs} (flopped=false)], isPlo=true]
[Hour=98175, Hand=[PokerHand: handType=QUADS {4d 9c 9d 9h 9s}], isPlo=false]
[Hour=98176, Hand=[PokerHand: handType=QUADS {Qd Ks Kh Kd Kc}], isPlo=false]
[Hour=98177, Hand=[PokerHand: handType=QUADS {6d Qc Qd Qs Qh} (flopped=false)], isPlo=true]
[Hour=98178, Hand=[PokerHand: handType=FULL_HOUSE {2s 2c Ac As Ah}], isPlo=false]
[Hour=98179, Hand=[PokerHand: handType=STRAIGHT_FLUSH {5h 6h 7h 8h 9h}], isPlo=false]
[Hour=98180, Hand=[PokerHand: handType=QUADS {4c As Ah Ac Ad}], isPlo=false]
[Hour=98181, Hand=[PokerHand: handType=QUADS {Tc As Ac Ah Ad} (flopped=false)], isPlo=true]
[Hour=98182, Hand=[PokerHand: handType=QUADS {9d As Ah Ac Ad} (flopped=false)], isPlo=true]
[Hour=98183, Hand=[PokerHand: handType=FULL_HOUSE {6c 6d Kc Ks Kh}], isPlo=false]
[Hour=98184, Hand=[PokerHand: handType=QUADS {9s Qh Qd Qs Qc} (flopped=false)], isPlo=true]
[Hour=98185, Hand=[PokerHand: handType=QUADS {4c Qd Qs Qh Qc} (flopped=false)], isPlo=true]
[Hour=98186, Hand=[PokerHand: handType=STRAIGHT_FLUSH {2c 3c 4c 5c 6c} (flopped=false)], isPlo=true]
[Hour=98187, Hand=[PokerHand: handType=QUADS {Qc As Ac Ad Ah} (flopped=true)], isPlo=true]
[Hour=98188, Hand=[PokerHand: handType=STRAIGHT_FLUSH {5s 6s 7s 8s 9s}], isPlo=false]
[Hour=98189, Hand=[PokerHand: handType=QUADS {9s Kc Ks Kh Kd} (flopped=false)], isPlo=true]
[Hour=98190, Hand=[PokerHand: handType=QUADS {Kc Kh Ks Kd Ac} (flopped=false)], isPlo=true]
[Hour=98191, Hand=[PokerHand: handType=STRAIGHT_FLUSH {5h 6h 7h 8h 9h} (flopped=true)], isPlo=true]
[Hour=98192, Hand=[PokerHand: handType=QUADS {Jd Js Jh Jc Kc} (flopped=false)], isPlo=true]
[Hour=98193, Hand=[PokerHand: handType=QUADS {3h 3s 3c 3d Kc}], isPlo=false]
[Hour=98194, Hand=[PokerHand: handType=QUADS {6s Tc Td Ts Th} (flopped=false)], isPlo=true]
[Hour=98195, Hand=[PokerHand: handType=QUADS {4d 4h 4s 4c Kd}], isPlo=false]
[Hour=98196, Hand=[PokerHand: handType=QUADS {Th Qd Qc Qs Qh}], isPlo=false]
[Hour=98197, Hand=[PokerHand: handType=FULL_HOUSE {Ts Td Qh Qd Qs}], isPlo=false]
[Hour=98198, Hand=[PokerHand: handType=STRAIGHT_FLUSH {9d Td Jd Qd Kd} (flopped=false)], isPlo=true]
[Hour=98199, Hand=[PokerHand: handType=QUADS {Jh Ad Ac Ah As} (flopped=false)], isPlo=true]
[Hour=98200, Hand=[PokerHand: handType=STRAIGHT_FLUSH {7d 8d 9d Td Jd} (flopped=false)], isPlo=true]
[Hour=98201, Hand=[PokerHand: handType=QUADS {3s Ks Kc Kd Kh} (flopped=false)], isPlo=true]
[Hour=98202, Hand=[PokerHand: handType=QUADS {Jc Ac Ah Ad As}], isPlo=false]
[Hour=98203, Hand=[PokerHand: handType=QUADS {9s 9c 9d 9h Ah} (flopped=true)], isPlo=true]
[Hour=98204, Hand=[PokerHand: handType=STRAIGHT_FLUSH {Th Jh Qh Kh Ah} (flopped=false)], isPlo=true]
[Hour=98205, Hand=[PokerHand: handType=STRAIGHT_FLUSH {8s 9s Ts Js Qs} (flopped=false)], isPlo=true]
[Hour=98206, Hand=[PokerHand: handType=STRAIGHT_FLUSH {Td Jd Qd Kd Ad} (flopped=false)], isPlo=true]
[Hour=98207, Hand=[PokerHand: handType=QUADS {2d 7d 7s 7h 7c}], isPlo=false]
[Hour=98208, Hand=[PokerHand: handType=QUADS {9h Jh Js Jc Jd} (flopped=false)], isPlo=true]
[Hour=98209, Hand=[PokerHand: handType=QUADS {3c 3h 3d 3s 7s}], isPlo=false]
[Hour=98210, Hand=[PokerHand: handType=QUADS {Kc Kd Kh Ks Ah}], isPlo=false]
[Hour=98211, Hand=[PokerHand: handType=QUADS {Th As Ad Ah Ac} (flopped=false)], isPlo=true]
[Hour=98212, Hand=[PokerHand: handType=QUADS {Td Th Ts Tc Ah} (flopped=false)], isPlo=true]
[Hour=98213, Hand=[PokerHand: handType=QUADS {Ts As Ad Ac Ah} (flopped=false)], isPlo=true]
[Hour=98214, Hand=[PokerHand: handType=QUADS {Kh Kc Ks Kd Ah} (flopped=false)], isPlo=true]
[Hour=98215, Hand=[PokerHand: handType=STRAIGHT_FLUSH {9d Td Jd Qd Kd} (flopped=false)], isPlo=true]
[Hour=98216, Hand=[PokerHand: handType=QUADS {7d As Ad Ac Ah} (flopped=false)], isPlo=true]
[Hour=98217, Hand=[PokerHand: handType=FULL_HOUSE {2c 2d Js Jh Jc}], isPlo=false]
[Hour=98218, Hand=[PokerHand: handType=STRAIGHT_FLUSH {Ts Js Qs Ks As} (flopped=false)], isPlo=true]
[Hour=98219, Hand=[PokerHand: handType=QUADS {Jd Qh Qd Qc Qs} (flopped=false)], isPlo=true]
[Hour=98220, Hand=[PokerHand: handType=QUADS {Th As Ah Ac Ad} (flopped=false)], isPlo=true]
[Hour=98221, Hand=[PokerHand: handType=FULL_HOUSE {Qh Qs Ad Ah As}], isPlo=false]
[Hour=98222, Hand=[PokerHand: handType=QUADS {Qh Qc Qs Qd As} (flopped=false)], isPlo=true]
[Hour=98223, Hand=[PokerHand: handType=QUADS {Jd Js Jh Jc Ac} (flopped=false)], isPlo=true]
[Hour=98224, Hand=[PokerHand: handType=QUADS {Qd Qs Qc Qh Ah} (flopped=true)], isPlo=true]
[Hour=98225, Hand=[PokerHand: handType=QUADS {Qc Kc Kd Kh Ks}], isPlo=false]
[Hour=98226, Hand=[PokerHand: handType=QUADS {Qc Ks Kd Kh Kc} (flopped=false)], isPlo=true]
[Hour=98227, Hand=[PokerHand: handType=QUADS {9s 9c 9h 9d Th} (flopped=false)], isPlo=true]
[Hour=98228, Hand=[PokerHand: handType=QUADS {Kc Ad Ah As Ac} (flopped=false)], isPlo=true]
[Hour=98229, Hand=[PokerHand: handType=QUADS {Th Ts Td Tc Qs} (flopped=false)], isPlo=true]
[Hour=98230, Hand=[PokerHand: handType=QUADS {6c Jd Js Jc Jh}], isPlo=false]
[Hour=98231, Hand=[PokerHand: handType=QUADS {Kc Ks Kd Kh As} (flopped=false)], isPlo=true]
[Hour=98232, Hand=[PokerHand: handType=QUADS {Th Ad Ah As Ac} (flopped=false)], isPlo=true]
[Hour=98233, Hand=[PokerHand: handType=QUADS {Th Ac As Ad Ah} (flopped=true)], isPlo=true]
[Hour=98234, Hand=[PokerHand: handType=QUADS {Kc Ah Ac Ad As} (flopped=false)], isPlo=true]
[Hour=98235, Hand=[PokerHand: handType=STRAIGHT_FLUSH {Th Jh Qh Kh Ah} (flopped=true)], isPlo=true]
[Hour=98236, Hand=[PokerHand: handType=QUADS {2h Js Jc Jd Jh}], isPlo=false]
[Hour=98237, Hand=[PokerHand: handType=QUADS {2d 2c 2h 2s Ks}], isPlo=false]
[Hour=98238, Hand=[PokerHand: handType=QUADS {Th Qd Qs Qh Qc} (flopped=false)], isPlo=true]
[Hour=98239, Hand=[PokerHand: handType=QUADS {Kd Ac Ad Ah As} (flopped=false)], isPlo=true]
[Hour=98240, Hand=[PokerHand: handType=QUADS {Ks Ah As Ad Ac}], isPlo=false]
[Hour=98241, Hand=[PokerHand: handType=QUADS {Tc Ks Kh Kc Kd} (flopped=false)], isPlo=true]
[Hour=98242, Hand=[PokerHand: handType=STRAIGHT_FLUSH {2s 3s 4s 5s 6s} (flopped=true)], isPlo=true]
[Hour=98243, Hand=[PokerHand: handType=FULL_HOUSE {3d 3s 3h As Ad}], isPlo=false]
[Hour=98244, Hand=[PokerHand: handType=QUADS {Jh Ad Ah As Ac} (flopped=false)], isPlo=true]
[Hour=98245, Hand=[PokerHand: handType=FULL_HOUSE {2s 2c 8d 8s 8c}], isPlo=false]
[Hour=98246, Hand=[PokerHand: handType=QUADS {7d 7s 7c 7h Ac} (flopped=true)], isPlo=true]
[Hour=98247, Hand=[PokerHand: handType=QUADS {Qh Ah Ad As Ac} (flopped=false)], isPlo=true]
[Hour=98248, Hand=[PokerHand: handType=STRAIGHT_FLUSH {8s 9s Ts Js Qs} (flopped=false)], isPlo=true]
[Hour=98249, Hand=[PokerHand: handType=QUADS {6c 6s 6d 6h Ac}], isPlo=false]
[Hour=98250, Hand=[PokerHand: handType=FULL_HOUSE {Jc Jh Js Ah Ac}], isPlo=false]
[Hour=98251, Hand=[PokerHand: handType=STRAIGHT_FLUSH {9h Th Jh Qh Kh} (flopped=true)], isPlo=true]
[Hour=98252, Hand=[PokerHand: handType=FULL_HOUSE {5h 5d As Ac Ah}], isPlo=false]
[Hour=98253, Hand=[PokerHand: handType=STRAIGHT_FLUSH {2d 3d 4d 5d 6d} (flopped=false)], isPlo=true]
[Hour=98254, Hand=[PokerHand: handType=QUADS {Ts Ac Ah As Ad} (flopped=false)], isPlo=true]
[Hour=98255, Hand=[PokerHand: handType=STRAIGHT_FLUSH {2h 3h 4h 5h 6h} (flopped=false)], isPlo=true]
[Hour=98256, Hand=[PokerHand: handType=STRAIGHT_FLUSH {Ts Js Qs Ks As} (flopped=false)], isPlo=true]
[Hour=98257, Hand=[PokerHand: handType=QUADS {9c Tc Th Ts Td}], isPlo=false]
[Hour=98258, Hand=null, isPlo=null]
[Hour=98259, Hand=[PokerHand: handType=QUADS {Qd Kh Kc Ks Kd} (flopped=false)], isPlo=true]
[Hour=98260, Hand=[PokerHand: handType=QUADS {5d 9c 9s 9d 9h}], isPlo=false]
[Hour=98261, Hand=[PokerHand: handType=QUADS {8d 8c 8s 8h 9c} (flopped=false)], isPlo=true]
[Hour=98262, Hand=[PokerHand: handType=QUADS {Qs Qc Qh Qd Kc} (flopped=false)], isPlo=true]
[Hour=98263, Hand=[PokerHand: handType=FULL_HOUSE {5h 5s 9s 9c 9d}], isPlo=false]
[Hour=98264, Hand=[PokerHand: handType=QUADS {7c Jc Jh Jd Js} (flopped=false)], isPlo=true]
[Hour=98265, Hand=[PokerHand: handType=FULL_HOUSE {3s 3c Ad As Ah}], isPlo=false]
[Hour=98266, Hand=[PokerHand: handType=QUADS {9s 9h 9c 9d Qc}], isPlo=false]
[Hour=98267, Hand=[PokerHand: handType=QUADS {Qc Qh Qd Qs Ah} (flopped=false)], isPlo=true]
[Hour=98268, Hand=[PokerHand: handType=QUADS {Jd Js Jc Jh Kh}], isPlo=false]
[Hour=98269, Hand=[PokerHand: handType=QUADS {Kh As Ah Ac Ad} (flopped=false)], isPlo=true]
[Hour=98270, Hand=[PokerHand: handType=STRAIGHT_FLUSH {6c 7c 8c 9c Tc} (flopped=false)], isPlo=true]
[Hour=98271, Hand=[PokerHand: handType=QUADS {Qd Kd Kc Ks Kh} (flopped=false)], isPlo=true]
[Hour=98272, Hand=[PokerHand: handType=QUADS {5d Qc Qd Qh Qs} (flopped=false)], isPlo=true]
[Hour=98273, Hand=[PokerHand: handType=QUADS {6s Qd Qs Qh Qc}], isPlo=false]
[Hour=98274, Hand=[PokerHand: handType=QUADS {7s Kc Ks Kd Kh} (flopped=false)], isPlo=true]
[Hour=98275, Hand=[PokerHand: handType=STRAIGHT_FLUSH {4h 5h 6h 7h 8h} (flopped=false)], isPlo=true]
[Hour=98276, Hand=[PokerHand: handType=STRAIGHT_FLUSH {3h 4h 5h 6h 7h} (flopped=false)], isPlo=true]
[Hour=98277, Hand=[PokerHand: handType=STRAIGHT_FLUSH {Tc Jc Qc Kc Ac} (flopped=true)], isPlo=true]
[Hour=98278, Hand=[PokerHand: handType=STRAIGHT_FLUSH {7s 8s 9s Ts Js} (flopped=false)], isPlo=true]
[Hour=98279, Hand=[PokerHand: handType=QUADS {Kd Kh Kc Ks Ah} (flopped=false)], isPlo=true]
[Hour=98280, Hand=[PokerHand: handType=QUADS {Kc Ad Ah Ac As} (flopped=true)], isPlo=true]
[Hour=98281, Hand=[PokerHand: handType=STRAIGHT_FLUSH {6s 7s 8s 9s Ts} (flopped=false)], isPlo=true]
[Hour=98282, Hand=[PokerHand: handType=QUADS {Jh Jc Js Jd Ah} (flopped=false)], isPlo=true]
[Hour=98283, Hand=[PokerHand: handType=QUADS {Ts Js Jd Jh Jc} (flopped=false)], isPlo=true]
[Hour=98284, Hand=[PokerHand: handType=QUADS {Th Ah As Ac Ad}], isPlo=false]
[Hour=98285, Hand=[PokerHand: handType=FULL_HOUSE {9d 9s 9h Jd Js}], isPlo=false]
